"participant","trialNum","heelStrikes.time"
"1",2,119.511
"1",4,119.5515
"1",5,119.6501
"1",6,119.355
"1",7,119.974
"1",7,119.655
"1",8,81.54
"1",8,82.1959999999999
"1",9,56.096
"1",9,57.5060000000001
"1",9,115.723
"1",9,117.234
"1",9,118.707
"1",10,85.4490000000001
"1",10,86.8040000000001
"1",11,119.449
